v8-version,7,1,302,31,0
code-creation,Builtin,3,23000,0x7ff6df61b500,6676,ArrayPrototypeCopyWithin
code-creation,Builtin,3,23000,0x7ff6df61cf20,130,ArrayForEachLoopEagerDeoptContinuation
code-creation,Builtin,3,23000,0x7ff6df61cfc0,130,ArrayForEachLoopLazyDeoptContinuation
code-creation,Builtin,3,23000,0x7ff6df61d060,2924,ArrayForEachLoopContinuation
code-creation,Builtin,3,24000,0x7ff6df61dbe0,4252,ArrayForEach
code-creation,Builtin,3,24000,0x7ff6df61ec80,3868,ArrayPrototypeLastIndexOf
code-creation,Builtin,3,24000,0x7ff6df61fba0,4076,ArrayPrototypeReverse
code-creation,Builtin,3,24000,0x7ff6df620ba0,15432,ArraySplice
code-creation,Builtin,3,24000,0x7ff6df624800,3876,ArrayPrototypeUnshift
code-creation,Builtin,3,24000,0x7ff6df625740,3536,TypedArrayQuickSort
code-creation,Builtin,3,24000,0x7ff6df626520,822,TypedArrayPrototypeSort
code-creation,Builtin,3,24000,0x7ff6df626860,198,DataViewPrototypeGetBuffer
code-creation,Builtin,3,24000,0x7ff6df626940,401,DataViewPrototypeGetByteLength
code-creation,Builtin,3,24000,0x7ff6df626ae0,401,DataViewPrototypeGetByteOffset
code-creation,Builtin,3,24000,0x7ff6df626c80,1036,DataViewPrototypeGetUint8
code-creation,Builtin,3,24000,0x7ff6df6270a0,1036,DataViewPrototypeGetInt8
code-creation,Builtin,3,24000,0x7ff6df6274c0,1136,DataViewPrototypeGetUint16
code-creation,Builtin,3,24000,0x7ff6df627940,1132,DataViewPrototypeGetInt16
code-creation,Builtin,3,24000,0x7ff6df627dc0,1304,DataViewPrototypeGetUint32
code-creation,Builtin,3,24000,0x7ff6df6282e0,1176,DataViewPrototypeGetInt32
code-creation,Builtin,3,24000,0x7ff6df628780,1280,DataViewPrototypeGetFloat32
code-creation,Builtin,3,24000,0x7ff6df628ca0,1400,DataViewPrototypeGetFloat64
code-creation,Builtin,3,24000,0x7ff6df629220,1600,DataViewPrototypeGetBigUint64
code-creation,Builtin,3,24000,0x7ff6df629880,1620,DataViewPrototypeGetBigInt64
code-creation,Builtin,3,24000,0x7ff6df629ee0,1432,DataViewPrototypeSetUint8
code-creation,Builtin,3,24000,0x7ff6df62a480,1432,DataViewPrototypeSetInt8
code-creation,Builtin,3,24000,0x7ff6df62aa20,1540,DataViewPrototypeSetUint16
code-creation,Builtin,3,24000,0x7ff6df62b040,1540,DataViewPrototypeSetInt16
code-creation,Builtin,3,24000,0x7ff6df62b660,1616,DataViewPrototypeSetUint32
code-creation,Builtin,3,24000,0x7ff6df62bcc0,1616,DataViewPrototypeSetInt32
code-creation,Builtin,3,24000,0x7ff6df62c320,1580,DataViewPrototypeSetFloat32
code-creation,Builtin,3,24000,0x7ff6df62c960,1728,DataViewPrototypeSetFloat64
code-creation,Builtin,3,24000,0x7ff6df62d040,1620,DataViewPrototypeSetBigUint64
code-creation,Builtin,3,24000,0x7ff6df62d6a0,1620,DataViewPrototypeSetBigInt64
code-creation,Builtin,3,24000,0x7ff6df62dd00,12,GenericBuiltinTest22UT12ATHeapObject5ATSmi
code-creation,Builtin,3,24000,0x7ff6df62dd20,28,TestHelperPlus1
code-creation,Builtin,3,24000,0x7ff6df62dd40,28,TestHelperPlus2
code-creation,Builtin,3,24000,0x7ff6df62dd60,20,Load23ATFastPackedSmiElements
code-creation,Builtin,3,24000,0x7ff6df62dd80,124,Load25ATFastSmiOrObjectElements
code-creation,Builtin,3,24000,0x7ff6df62de00,255,Load20ATFastDoubleElements
code-creation,Builtin,3,24000,0x7ff6df62df00,324,Load20ATDictionaryElements
code-creation,Builtin,3,24000,0x7ff6df62e060,20,Load19ATTempArrayElements
code-creation,Builtin,3,24000,0x7ff6df62e080,24,Store23ATFastPackedSmiElements
code-creation,Builtin,3,24000,0x7ff6df62e0a0,100,Store25ATFastSmiOrObjectElements
code-creation,Builtin,3,24000,0x7ff6df62e120,40,Store20ATFastDoubleElements
code-creation,Builtin,3,24000,0x7ff6df62e160,680,Store20ATDictionaryElements
code-creation,Builtin,3,24000,0x7ff6df62e420,100,Store19ATTempArrayElements
code-creation,Builtin,3,24000,0x7ff6df62e4a0,344,SortCompareDefault
code-creation,Builtin,3,24000,0x7ff6df62e600,150,SortCompareUserFn
code-creation,Builtin,3,24000,0x7ff6df62e6a0,16,CanUseSameAccessor25ATGenericElementsAccessor
code-creation,Builtin,3,24000,0x7ff6df62e6c0,28,CanUseSameAccessor20ATDictionaryElements
code-creation,Builtin,3,24000,0x7ff6df62e6e0,300,CopyFromTempArray
code-creation,Builtin,3,24000,0x7ff6df62e820,616,CopyWithinSortArray
code-creation,Builtin,3,24000,0x7ff6df62eaa0,1036,BinaryInsertionSort
code-creation,Builtin,3,24000,0x7ff6df62eec0,9008,MergeAt
code-creation,Builtin,3,24000,0x7ff6df631200,1904,GallopLeft
code-creation,Builtin,3,24000,0x7ff6df631980,1872,GallopRight
code-creation,Builtin,3,24000,0x7ff6df6320e0,4098,ArrayTimSort
code-creation,Builtin,3,24000,0x7ff6df633100,3620,ArrayPrototypeSort
code-creation,Builtin,3,24000,0x7ff6df633f40,36,LoadFixedElement17ATFixedInt32Array
code-creation,Builtin,3,24000,0x7ff6df633f80,207,StoreFixedElement17ATFixedInt32Array
code-creation,Builtin,3,24000,0x7ff6df634060,151,LoadFixedElement19ATFixedFloat32Array
code-creation,Builtin,3,24000,0x7ff6df634100,48,StoreFixedElement19ATFixedFloat32Array
code-creation,Builtin,3,24000,0x7ff6df634140,147,LoadFixedElement19ATFixedFloat64Array
code-creation,Builtin,3,24000,0x7ff6df6341e0,44,StoreFixedElement19ATFixedFloat64Array
code-creation,Builtin,3,24000,0x7ff6df634220,40,LoadFixedElement24ATFixedUint8ClampedArray
code-creation,Builtin,3,24000,0x7ff6df634260,40,StoreFixedElement24ATFixedUint8ClampedArray
code-creation,Builtin,3,24000,0x7ff6df6342a0,267,LoadFixedElement21ATFixedBigUint64Array
code-creation,Builtin,3,24000,0x7ff6df6343c0,88,StoreFixedElement21ATFixedBigUint64Array
code-creation,Builtin,3,24000,0x7ff6df634420,291,LoadFixedElement20ATFixedBigInt64Array
code-creation,Builtin,3,24000,0x7ff6df634560,88,StoreFixedElement20ATFixedBigInt64Array
code-creation,Builtin,3,24000,0x7ff6df6345c0,40,LoadFixedElement17ATFixedUint8Array
code-creation,Builtin,3,24000,0x7ff6df634600,40,StoreFixedElement17ATFixedUint8Array
code-creation,Builtin,3,24000,0x7ff6df634640,40,LoadFixedElement16ATFixedInt8Array
code-creation,Builtin,3,24000,0x7ff6df634680,40,StoreFixedElement16ATFixedInt8Array
code-creation,Builtin,3,24000,0x7ff6df6346c0,40,LoadFixedElement18ATFixedUint16Array
code-creation,Builtin,3,24000,0x7ff6df634700,44,StoreFixedElement18ATFixedUint16Array
code-creation,Builtin,3,24000,0x7ff6df634740,40,LoadFixedElement17ATFixedInt16Array
code-creation,Builtin,3,24000,0x7ff6df634780,44,StoreFixedElement17ATFixedInt16Array
code-creation,Builtin,3,24000,0x7ff6df6347c0,171,LoadFixedElement18ATFixedUint32Array
code-creation,Builtin,3,24000,0x7ff6df634880,207,StoreFixedElement18ATFixedUint32Array
code-creation,Builtin,3,24000,0x7ff6df634960,16,GenericBuiltinTest5ATSmi
code-creation,Builtin,3,24000,0x7ff6df634980,47,Load25ATGenericElementsAccessor
code-creation,Builtin,3,24000,0x7ff6df6349c0,51,Store25ATGenericElementsAccessor
code-creation,Builtin,3,24000,0x7ff6df634a00,36,CanUseSameAccessor20ATFastDoubleElements
code-creation,Builtin,3,24000,0x7ff6df634a40,36,CanUseSameAccessor23ATFastPackedSmiElements
code-creation,Builtin,3,24000,0x7ff6df634a80,36,CanUseSameAccessor25ATFastSmiOrObjectElements
code-creation,Builtin,3,24000,0x7ff6df634ac0,12,CollatorConstructor
code-creation,Builtin,3,24000,0x7ff6df634ae0,12,CollatorInternalCompare
code-creation,Builtin,3,24000,0x7ff6df634b00,12,CollatorPrototypeCompare
code-creation,Builtin,3,24000,0x7ff6df634b20,12,CollatorSupportedLocalesOf
code-creation,Builtin,3,24000,0x7ff6df634b40,12,CollatorPrototypeResolvedOptions
code-creation,Builtin,3,24000,0x7ff6df634b60,12,DatePrototypeToLocaleDateString
code-creation,Builtin,3,24000,0x7ff6df634b80,12,DatePrototypeToLocaleString
code-creation,Builtin,3,24000,0x7ff6df634ba0,12,DatePrototypeToLocaleTimeString
code-creation,Builtin,3,24000,0x7ff6df634bc0,12,DateTimeFormatConstructor
code-creation,Builtin,3,24000,0x7ff6df634be0,12,DateTimeFormatInternalFormat
code-creation,Builtin,3,24000,0x7ff6df634c00,12,DateTimeFormatPrototypeFormat
code-creation,Builtin,3,24000,0x7ff6df634c20,12,DateTimeFormatPrototypeFormatToParts
code-creation,Builtin,3,24000,0x7ff6df634c40,12,DateTimeFormatPrototypeResolvedOptions
code-creation,Builtin,3,24000,0x7ff6df634c60,12,DateTimeFormatSupportedLocalesOf
code-creation,Builtin,3,24000,0x7ff6df634c80,12,ListFormatConstructor
code-creation,Builtin,3,24000,0x7ff6df634ca0,332,ListFormatPrototypeFormat
code-creation,Builtin,3,24000,0x7ff6df634e00,463,ListFormatPrototypeFormatToParts
code-creation,Builtin,3,24000,0x7ff6df634fe0,12,ListFormatPrototypeResolvedOptions
code-creation,Builtin,3,24000,0x7ff6df635000,12,ListFormatSupportedLocalesOf
code-creation,Builtin,3,24000,0x7ff6df635020,12,LocaleConstructor
code-creation,Builtin,3,24000,0x7ff6df635040,12,LocalePrototypeBaseName
code-creation,Builtin,3,24000,0x7ff6df635060,12,LocalePrototypeCalendar
code-creation,Builtin,3,24000,0x7ff6df635080,12,LocalePrototypeCaseFirst
code-creation,Builtin,3,24000,0x7ff6df6350a0,12,LocalePrototypeCollation
code-creation,Builtin,3,24000,0x7ff6df6350c0,12,LocalePrototypeHourCycle
code-creation,Builtin,3,24000,0x7ff6df6350e0,12,LocalePrototypeLanguage
code-creation,Builtin,3,24000,0x7ff6df635100,12,LocalePrototypeMaximize
code-creation,Builtin,3,24000,0x7ff6df635120,12,LocalePrototypeMinimize
code-creation,Builtin,3,24000,0x7ff6df635140,12,LocalePrototypeNumeric
code-creation,Builtin,3,24000,0x7ff6df635160,12,LocalePrototypeNumberingSystem
code-creation,Builtin,3,24000,0x7ff6df635180,12,LocalePrototypeRegion
code-creation,Builtin,3,24000,0x7ff6df6351a0,12,LocalePrototypeScript
code-creation,Builtin,3,24000,0x7ff6df6351c0,12,LocalePrototypeToString
code-creation,Builtin,3,24000,0x7ff6df6351e0,12,NumberFormatConstructor
code-creation,Builtin,3,25000,0x7ff6df635200,12,NumberFormatInternalFormatNumber
code-creation,Builtin,3,25000,0x7ff6df635220,12,NumberFormatPrototypeFormatNumber
code-creation,Builtin,3,25000,0x7ff6df635240,12,NumberFormatPrototypeFormatToParts
code-creation,Builtin,3,25000,0x7ff6df635260,12,NumberFormatPrototypeResolvedOptions
code-creation,Builtin,3,25000,0x7ff6df635280,12,NumberFormatSupportedLocalesOf
code-creation,Builtin,3,25000,0x7ff6df6352a0,12,PluralRulesConstructor
code-creation,Builtin,3,25000,0x7ff6df6352c0,12,PluralRulesPrototypeResolvedOptions
code-creation,Builtin,3,25000,0x7ff6df6352e0,12,PluralRulesPrototypeSelect
code-creation,Builtin,3,25000,0x7ff6df635300,12,PluralRulesSupportedLocalesOf
code-creation,Builtin,3,25000,0x7ff6df635320,12,RelativeTimeFormatConstructor
code-creation,Builtin,3,25000,0x7ff6df635340,12,RelativeTimeFormatPrototypeFormat
code-creation,Builtin,3,25000,0x7ff6df635360,12,RelativeTimeFormatPrototypeFormatToParts
code-creation,Builtin,3,25000,0x7ff6df635380,12,RelativeTimeFormatPrototypeResolvedOptions
code-creation,Builtin,3,25000,0x7ff6df6353a0,12,RelativeTimeFormatSupportedLocalesOf
code-creation,Builtin,3,25000,0x7ff6df6353c0,12,StringPrototypeNormalizeIntl
code-creation,Builtin,3,25000,0x7ff6df6353e0,12,StringPrototypeToLocaleLowerCase
code-creation,Builtin,3,25000,0x7ff6df635400,12,StringPrototypeToLocaleUpperCase
code-creation,Builtin,3,25000,0x7ff6df635420,275,StringPrototypeToLowerCaseIntl
code-creation,Builtin,3,25000,0x7ff6df635540,12,StringPrototypeToUpperCaseIntl
code-creation,Builtin,3,25000,0x7ff6df635560,928,StringToLowerCaseIntl
code-creation,Builtin,3,25000,0x7ff6df635920,12,SegmenterConstructor
code-creation,Builtin,3,25000,0x7ff6df635940,12,SegmenterPrototypeResolvedOptions
code-creation,Builtin,3,25000,0x7ff6df635960,12,SegmenterSupportedLocalesOf
code-creation,Builtin,3,25000,0x7ff6df635980,12,V8BreakIteratorConstructor
code-creation,Builtin,3,25000,0x7ff6df6359a0,12,V8BreakIteratorInternalAdoptText
code-creation,Builtin,3,25000,0x7ff6df6359c0,12,V8BreakIteratorInternalBreakType
code-creation,Builtin,3,25000,0x7ff6df6359e0,12,V8BreakIteratorInternalCurrent
code-creation,Builtin,3,25000,0x7ff6df635a00,12,V8BreakIteratorInternalFirst
code-creation,Builtin,3,25000,0x7ff6df635a20,12,V8BreakIteratorInternalNext
code-creation,Builtin,3,25000,0x7ff6df635a40,12,V8BreakIteratorPrototypeAdoptText
code-creation,Builtin,3,25000,0x7ff6df635a60,12,V8BreakIteratorPrototypeBreakType
code-creation,Builtin,3,25000,0x7ff6df635a80,12,V8BreakIteratorPrototypeCurrent
code-creation,Builtin,3,25000,0x7ff6df635aa0,12,V8BreakIteratorPrototypeFirst
code-creation,Builtin,3,25000,0x7ff6df635ac0,12,V8BreakIteratorPrototypeNext
code-creation,Builtin,3,25000,0x7ff6df635ae0,12,V8BreakIteratorPrototypeResolvedOptions
code-creation,Builtin,3,25000,0x7ff6df635b00,12,V8BreakIteratorSupportedLocalesOf
code-creation,LazyCompile,3,25000,0x7ff6df5913c0,12, :1:1,0x9453f04f40,
code-creation,Callback,-2,25000,0x7ff6df3f2e40,1,Window
code-creation,Callback,-2,25000,0x7ff6df3f2e40,1,addEventListener
code-creation,Callback,-2,25000,0x7ff6df3f2e40,1,removeEventListener
code-creation,Callback,-2,25000,0x7ff6df3f2e40,1,dispatchEvent
code-creation,Callback,-2,25000,0x7ff6df3f2e40,1,EventTarget
code-creation,Callback,-2,25000,0x7ff6df3f2e40,1,WindowProperties
code-creation,Callback,-2,25000,0x7ff6df3f2e40,1,stop
code-creation,Callback,-2,25000,0x7ff6df3f2e40,1,open
code-creation,Callback,-2,25000,0x7ff6df3f2e40,1,alert
code-creation,Callback,-2,25000,0x7ff6df3f2e40,1,confirm
code-creation,Callback,-2,25000,0x7ff6df3f2e40,1,prompt
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,print
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,queueMicrotask
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,requestAnimationFrame
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,cancelAnimationFrame
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,captureEvents
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,releaseEvents
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,requestIdleCallback
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,cancelIdleCallback
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,getComputedStyle
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,matchMedia
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,moveTo
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,moveBy
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,resizeTo
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,resizeBy
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,getSelection
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,find
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,webkitRequestAnimationFrame
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,webkitCancelAnimationFrame
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,fetch
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,btoa
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,atob
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,setTimeout
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,clearTimeout
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,setInterval
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,clearInterval
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createImageBitmap
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,scroll
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,scrollTo
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,scrollBy
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,Node
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,hasChildNodes
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,getRootNode
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,normalize
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,cloneNode
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,isEqualNode
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,isSameNode
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,compareDocumentPosition
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,contains
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,lookupPrefix
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,lookupNamespaceURI
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,isDefaultNamespace
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,insertBefore
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,appendChild
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,replaceChild
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,removeChild
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,Document
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,getElementsByTagName
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,getElementsByTagNameNS
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,getElementsByClassName
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createDocumentFragment
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createTextNode
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createCDATASection
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createComment
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createProcessingInstruction
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,importNode
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,adoptNode
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createAttribute
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createAttributeNS
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createEvent
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createRange
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createNodeIterator
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createTreeWalker
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,getElementsByName
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,open
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,close
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,write
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,writeln
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,hasFocus
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,execCommand
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,queryCommandEnabled
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,queryCommandIndeterm
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,queryCommandState
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,queryCommandSupported
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,queryCommandValue
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,clear
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,captureEvents
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,releaseEvents
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,exitPointerLock
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createElement
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createElementNS
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,caretRangeFromPoint
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,getSelection
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,elementFromPoint
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,elementsFromPoint
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,getElementById
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,prepend
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,append
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,querySelector
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,querySelectorAll
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,webkitCancelFullScreen
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,webkitExitFullscreen
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createExpression
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,createNSResolver
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,evaluate
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,HTMLDocument
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,Window
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,addEventListener
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,removeEventListener
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,dispatchEvent
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,EventTarget
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,WindowProperties
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,stop
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,open
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,alert
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,confirm
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,prompt
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,print
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,queueMicrotask
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,requestAnimationFrame
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,cancelAnimationFrame
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,captureEvents
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,releaseEvents
code-creation,Callback,-2,26000,0x7ff6df3f2e40,1,requestIdleCallback
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,cancelIdleCallback
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,getComputedStyle
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,matchMedia
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,moveTo
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,moveBy
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,resizeTo
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,resizeBy
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,getSelection
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,find
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,webkitRequestAnimationFrame
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,webkitCancelAnimationFrame
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,fetch
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,btoa
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,atob
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,setTimeout
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,clearTimeout
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,setInterval
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,clearInterval
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,createImageBitmap
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,scroll
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,scrollTo
code-creation,Callback,-2,27000,0x7ff6df3f2e40,1,scrollBy
code-creation,Script,10,34000,0x26d2f52316a,74, :1:1,0x26d2f522dd0,~
code-creation,Script,10,34000,0x26d2f52334a,62,dm :30:18,0x26d2f523018,~
code-creation,Script,10,34000,0x26d2f52348a,59, :39:17,0x26d2f5231d0,~
code-creation,Script,10,34000,0x26d2f52365a,62,announcement :3:28,0x26d2f522fe0,~
